timestamp,open,high,low,close
1767304800000,1.34643,1.34648,1.34643,1.34648
1767305100000,1.34647,1.34647,1.34610,1.34616
1767305400000,1.34609,1.34643,1.34609,1.34643
1767305700000,1.34642,1.34643,1.34631,1.34642
1767306000000,1.34637,1.34641,1.34624,1.34624
1767306300000,1.34641,1.34681,1.34641,1.34668
1767306600000,1.34666,1.34678,1.34661,1.34672
1767306900000,1.34670,1.34683,1.34661,1.34680
1767307200000,1.34681,1.34681,1.34654,1.34661
1767307500000,1.34659,1.34666,1.34657,1.34664
1767307800000,1.34664,1.34668,1.34653,1.34662
1767308100000,1.34658,1.34696,1.34652,1.34695
1767308400000,1.34695,1.34762,1.34682,1.34724
1767308700000,1.34731,1.34738,1.34713,1.34726
1767309000000,1.34728,1.34729,1.34702,1.34703
1767309300000,1.34704,1.34717,1.34700,1.34704
1767309600000,1.34704,1.34725,1.34702,1.34718
1767309900000,1.34718,1.34734,1.34703,1.34713
1767310200000,1.34714,1.34734,1.34711,1.34734
1767310500000,1.34735,1.34736,1.34718,1.34727
1767310800000,1.34727,1.34734,1.34716,1.34734
1767311100000,1.34733,1.34738,1.34716,1.34716
1767311400000,1.34717,1.34726,1.34713,1.34723
1767311700000,1.34722,1.34736,1.34717,1.34735
1767312000000,1.34737,1.34747,1.34735,1.34745
1767312300000,1.34741,1.34758,1.34725,1.34755
1767312600000,1.34756,1.34760,1.34746,1.34747
1767312900000,1.34746,1.34751,1.34740,1.34746
1767313200000,1.34745,1.34746,1.34714,1.34727
1767313500000,1.34726,1.34736,1.34725,1.34736
1767313800000,1.34737,1.34753,1.34737,1.34748
1767314100000,1.34752,1.34769,1.34748,1.34760
1767314400000,1.34757,1.34766,1.34750,1.34766
1767314700000,1.34760,1.34781,1.34758,1.34779
1767315000000,1.34776,1.34806,1.34776,1.34804
1767315300000,1.34803,1.34824,1.34803,1.34812
1767315600000,1.34811,1.34830,1.34807,1.34829
1767315900000,1.34826,1.34851,1.34809,1.34822
