timestamp,open,high,low,close
1735768800000,0.61804,0.61804,0.61804,0.61804
1735769100000,0.61831,0.61834,0.61811,0.61816
1735769400000,0.61809,0.61810,0.61796,0.61800
1735769700000,0.61822,0.61830,0.61801,0.61802
1735770000000,0.61801,0.61823,0.61800,0.61800
1735770300000,0.61829,0.61830,0.61802,0.61822
1735770600000,0.61830,0.61854,0.61808,0.61845
1735770900000,0.61849,0.61860,0.61830,0.61849
1735771200000,0.61850,0.61859,0.61832,0.61844
1735771500000,0.61846,0.61866,0.61845,0.61858
1735771800000,0.61859,0.61862,0.61857,0.61858
1735772100000,0.61859,0.61871,0.61847,0.61858
1735772400000,0.61856,0.61896,0.61821,0.61893
1735772700000,0.61894,0.61895,0.61872,0.61894
1735773000000,0.61893,0.61910,0.61875,0.61902
1735773300000,0.61902,0.61915,0.61885,0.61896
1735773600000,0.61897,0.61898,0.61882,0.61889
1735773900000,0.61889,0.61894,0.61879,0.61894
1735774200000,0.61899,0.61909,0.61885,0.61894
1735774500000,0.61892,0.61904,0.61883,0.61904
1735774800000,0.61905,0.61915,0.61897,0.61909
1735775100000,0.61911,0.61917,0.61910,0.61915
1735775400000,0.61914,0.61927,0.61913,0.61925
1735775700000,0.61926,0.61939,0.61918,0.61930
1735776000000,0.61930,0.61930,0.61911,0.61920
1735776300000,0.61918,0.61943,0.61911,0.61941
1735776600000,0.61941,0.61942,0.61878,0.61889
1735776900000,0.61889,0.61909,0.61878,0.61906
1735777200000,0.61906,0.61938,0.61906,0.61937
1735777500000,0.61938,0.61947,0.61935,0.61940
1735777800000,0.61939,0.61939,0.61889,0.61901
1735778100000,0.61902,0.61917,0.61894,0.61913
1735778400000,0.61912,0.61931,0.61908,0.61926
1735778700000,0.61927,0.61962,0.61927,0.61959
1735779000000,0.61964,0.62015,0.61964,0.62008
1735779300000,0.62010,0.62026,0.61999,0.62000
1735779600000,0.62001,0.62023,0.61977,0.62014
1735779900000,0.62015,0.62032,0.62004,0.62007
1735780200000,0.62006,0.62040,0.62003,0.62029
1735780500000,0.62033,0.62050,0.62024,0.62037
1735780800000,0.62038,0.62115,0.62037,0.62106
1735781100000,0.62107,0.62110,0.62085,0.62087
1735781400000,0.62086,0.62086,0.62047,0.62050
1735781700000,0.62051,0.62095,0.62049,0.62094
1735782000000,0.62092,0.62149,0.62090,0.62115
1735782300000,0.62114,0.62114,0.62078,0.62096
1735782600000,0.62095,0.62117,0.62073,0.62098
1735782900000,0.62094,0.62118,0.62087,0.62110
1735783200000,0.62111,0.62134,0.62100,0.62112
1735783500000,0.62112,0.62127,0.62106,0.62119
1735783800000,0.62119,0.62132,0.62115,0.62123
1735784100000,0.62123,0.62135,0.62099,0.62119
1735784400000,0.62120,0.62134,0.62113,0.62113
1735784700000,0.62114,0.62137,0.62110,0.62132
1735785000000,0.62131,0.62131,0.62103,0.62114
1735785300000,0.62113,0.62133,0.62094,0.62133
1735785600000,0.62134,0.62144,0.62123,0.62142
1735785900000,0.62142,0.62188,0.62141,0.62185
1735786200000,0.62184,0.62200,0.62179,0.62187
1735786500000,0.62188,0.62221,0.62187,0.62221
1735786800000,0.62223,0.62223,0.62194,0.62203
1735787100000,0.62203,0.62207,0.62192,0.62196
1735787400000,0.62197,0.62197,0.62155,0.62156
1735787700000,0.62157,0.62178,0.62154,0.62169
1735788000000,0.62166,0.62186,0.62162,0.62183
1735788300000,0.62183,0.62186,0.62161,0.62168
1735788600000,0.62169,0.62179,0.62157,0.62177
1735788900000,0.62176,0.62178,0.62155,0.62155
1735789200000,0.62156,0.62160,0.62150,0.62158
1735789500000,0.62159,0.62169,0.62142,0.62144
1735789800000,0.62143,0.62145,0.62132,0.62140
1735790100000,0.62141,0.62152,0.62138,0.62150
1735790400000,0.62150,0.62161,0.62139,0.62143
1735790700000,0.62143,0.62170,0.62138,0.62162
1735791000000,0.62163,0.62182,0.62159,0.62180
1735791300000,0.62179,0.62190,0.62174,0.62182
1735791600000,0.62184,0.62187,0.62158,0.62158
1735791900000,0.62161,0.62170,0.62153,0.62160
1735792200000,0.62162,0.62179,0.62152,0.62173
1735792500000,0.62177,0.62189,0.62166,0.62185
1735792800000,0.62186,0.62190,0.62178,0.62184
1735793100000,0.62185,0.62187,0.62167,0.62174
1735793400000,0.62173,0.62185,0.62172,0.62172
1735793700000,0.62170,0.62173,0.62160,0.62166
1735794000000,0.62167,0.62169,0.62154,0.62160
1735794300000,0.62159,0.62159,0.62116,0.62116
