timestamp,open,high,low,close
1672614000000,1.20615,1.20615,1.20613,1.20613
1672614300000,1.20494,1.20668,1.20494,1.20664
1672614900000,1.20566,1.20836,1.20563,1.20817
1672615200000,1.20816,1.20904,1.20749,1.20792
1672615500000,1.20797,1.20896,1.20749,1.20794
1672615800000,1.20794,1.20817,1.20748,1.20796
1672616100000,1.20748,1.20882,1.20748,1.20802
1672616400000,1.20814,1.20872,1.20749,1.20806
1672616700000,1.20848,1.20848,1.20803,1.20803
1672617000000,1.20833,1.20834,1.20757,1.20805
1672617300000,1.20807,1.20959,1.20762,1.20926
1672617600000,1.20921,1.20951,1.20896,1.20925
1672617900000,1.20917,1.20925,1.20891,1.20925
1672618200000,1.20925,1.20926,1.20896,1.20924
1672618500000,1.20926,1.20948,1.20903,1.20937
1672618800000,1.20934,1.20937,1.20867,1.20914
1672619100000,1.20883,1.20937,1.20873,1.20882
1672619400000,1.20876,1.20921,1.20871,1.20894
1672619700000,1.20896,1.20937,1.20798,1.20798
1672620000000,1.20813,1.20813,1.20797,1.20807
1672620300000,1.20801,1.20827,1.20798,1.20813
1672620600000,1.20800,1.20817,1.20798,1.20807
1672620900000,1.20809,1.20872,1.20809,1.20855
1672621200000,1.20851,1.21004,1.20803,1.20869
1672621500000,1.20871,1.20968,1.20867,1.20924
1672621800000,1.20934,1.20934,1.20889,1.20910
1672622100000,1.20895,1.20911,1.20889,1.20911
1672622400000,1.20895,1.20912,1.20885,1.20897
1672622700000,1.20893,1.20899,1.20873,1.20873
1672623000000,1.20876,1.20898,1.20862,1.20876
1672623300000,1.20875,1.20897,1.20859,1.20897
1672623600000,1.20897,1.20898,1.20832,1.20832
1672623900000,1.20857,1.20857,1.20823,1.20840
1672624200000,1.20839,1.20841,1.20819,1.20824
1672624500000,1.20831,1.20856,1.20760,1.20809
1672624800000,1.20821,1.20834,1.20801,1.20807
1672625100000,1.20808,1.20813,1.20779,1.20801
1672625400000,1.20802,1.20803,1.20777,1.20788
1672625700000,1.20787,1.20788,1.20766,1.20769
1672626000000,1.20759,1.20782,1.20707,1.20740
1672626300000,1.20724,1.20781,1.20713,1.20735
1672626600000,1.20743,1.20780,1.20689,1.20748
1672626900000,1.20747,1.20767,1.20722,1.20755
