timestamp,open,high,low,close
1672610400000,130.925,130.962,130.808,130.820
1672610700000,130.825,130.825,130.759,130.759
1672611000000,130.759,130.793,130.743,130.787
1672611300000,130.787,130.787,130.748,130.784
1672611600000,130.744,130.785,130.744,130.749
1672611900000,130.749,130.749,130.749,130.749
1672612200000,130.749,130.792,130.746,130.746
1672612500000,130.749,130.749,130.749,130.749
1672612800000,130.755,130.758,130.755,130.758
1672613100000,130.759,130.759,130.759,130.759
1672613400000,130.759,130.767,130.757,130.759
1672614000000,130.771,130.771,130.739,130.749
1672614300000,130.749,130.749,130.716,130.719
1672614600000,130.719,130.747,130.717,130.737
1672614900000,130.737,130.787,130.725,130.739
1672615200000,130.739,130.739,130.738,130.739
1672615500000,130.747,130.749,130.743,130.749
1672615800000,130.750,130.750,130.738,130.738
1672616100000,130.740,130.800,130.739,130.799
1672616400000,130.799,130.870,130.798,130.870
1672616700000,130.870,130.870,130.849,130.850
1672617000000,130.852,130.853,130.849,130.849
1672617300000,130.849,130.886,130.848,130.870
1672617600000,130.886,130.916,130.871,130.916
1672617900000,130.950,130.979,130.928,130.938
1672618200000,130.939,131.041,130.939,131.008
1672618500000,131.008,131.011,131.006,131.008
1672618800000,131.010,131.010,131.004,131.008
1672619100000,131.022,131.024,130.997,130.999
1672619400000,131.000,131.012,130.814,130.832
1672619700000,130.834,130.834,130.805,130.817
1672620000000,130.813,130.813,130.788,130.796
1672620300000,130.805,130.823,130.791,130.815
1672620600000,130.815,130.817,130.815,130.817
1672620900000,130.817,130.823,130.817,130.821
1672621200000,130.822,130.849,130.785,130.849
1672621500000,130.828,130.859,130.819,130.859
1672621800000,130.859,130.859,130.785,130.785
1672622100000,130.791,130.884,130.791,130.879
1672622400000,130.879,130.889,130.859,130.878
1672622700000,130.884,130.884,130.849,130.864
1672623000000,130.884,130.932,130.818,130.849
1672623300000,130.849,130.889,130.839,130.879
1672623600000,130.850,130.889,130.850,130.850
1672623900000,130.850,130.889,130.850,130.852
1672624200000,130.883,130.909,130.853,130.879
1672624500000,130.880,130.919,130.880,130.919
1672624800000,130.894,130.919,130.894,130.919
1672625100000,130.896,130.984,130.896,130.969
1672625400000,130.974,130.984,130.947,130.965
1672625700000,130.984,130.989,130.950,130.989
1672626000000,130.972,130.989,130.950,130.974
1672626300000,130.974,130.999,130.954,130.984
1672626600000,130.989,130.994,130.926,130.989
1672626900000,130.979,130.983,130.946,130.963
1672627200000,130.963,130.986,130.927,130.974
1672627500000,130.978,130.984,130.974,130.979
1672627800000,130.979,130.989,130.958,130.958
1672628100000,130.957,130.994,130.954,130.963
1672628400000,130.963,130.989,130.951,130.989
1672628700000,130.961,130.984,130.958,130.964
1672629000000,130.964,130.964,130.919,130.919
1672629300000,130.919,130.919,130.919,130.919
1672629900000,130.930,130.969,130.908,130.919
1672630200000,130.918,130.963,130.879,130.879
1672630500000,130.914,130.914,130.879,130.903
1672630800000,130.907,130.923,130.903,130.919
1672631100000,130.906,130.910,130.906,130.910
1672631400000,130.910,130.919,130.894,130.911
1672631700000,130.933,130.941,130.885,130.895
1672632000000,130.896,130.919,130.889,130.896
1672632300000,130.894,130.908,130.879,130.880
1672632600000,130.879,130.910,130.879,130.902
1672632900000,130.902,130.907,130.880,130.888
1672633200000,130.896,130.925,130.885,130.925
1672633500000,130.928,130.930,130.886,130.886
1672633800000,130.886,130.907,130.879,130.907
1672634100000,130.907,130.908,130.879,130.907
1672634400000,130.907,130.907,130.879,130.907
1672634700000,130.899,130.907,130.899,130.907
1672635000000,130.904,130.906,130.879,130.904
1672635300000,130.904,130.914,130.879,130.914
1672635600000,130.911,130.912,130.887,130.897
1672635900000,130.897,130.909,130.887,130.887
1672636200000,130.887,130.917,130.886,130.905
1672636500000,130.911,130.948,130.895,130.948
1672636800000,130.949,130.957,130.912,130.925
1672637100000,130.920,130.937,130.907,130.937
1672637400000,130.937,130.937,130.920,130.932
1672637700000,130.932,130.935,130.899,130.913
1672638000000,130.913,130.937,130.910,130.931
1672638300000,130.919,130.940,130.914,130.938
1672638600000,130.932,130.942,130.905,130.915
1672638900000,130.916,130.947,130.916,130.916
1672639200000,130.920,130.936,130.915,130.936
1672639500000,130.930,130.934,130.913,130.923
1672639800000,130.923,130.928,130.905,130.909
1672640100000,130.911,130.922,130.904,130.912
1672640400000,130.912,130.928,130.908,130.913
1672640700000,130.912,130.929,130.911,130.923
1672641000000,130.912,130.927,130.906,130.923
1672641300000,130.922,130.939,130.913,130.939
1672641600000,130.938,130.938,130.898,130.907
1672641900000,130.899,130.929,130.898,130.929
1672642200000,130.899,130.934,130.898,130.914
1672642500000,130.909,130.985,130.901,130.939
1672642800000,130.939,130.939,130.904,130.904
1672643100000,130.934,130.946,130.911,130.923
1672643400000,130.923,130.951,130.923,130.934
1672643700000,130.931,130.963,130.931,130.957
1672644000000,130.961,130.962,130.924,130.931
1672644300000,130.928,130.934,130.925,130.929
1672644600000,130.938,130.951,130.929,130.948
1672644900000,130.947,130.951,130.936,130.946
1672645200000,130.946,130.948,130.928,130.929
1672645500000,130.931,130.955,130.920,130.955
1672645800000,130.951,130.958,130.932,130.945
1672646100000,130.943,130.973,130.934,130.935
1672646400000,130.939,130.955,130.922,130.942
1672646700000,130.939,130.942,130.925,130.936
1672647000000,130.936,130.936,130.926,130.928
1672647300000,130.927,130.955,130.924,130.930
1672647600000,130.930,130.930,130.923,130.924
1672647900000,130.924,130.924,130.917,130.920
1672648200000,130.920,130.926,130.919,130.925
1672648500000,130.923,130.947,130.923,130.932
1672648800000,130.926,130.956,130.922,130.936
1672649100000,130.930,130.954,130.923,130.934
1672649400000,130.936,130.951,130.908,130.909
1672649700000,130.908,130.957,130.908,130.926
1672650000000,130.926,130.954,130.920,130.952
1672650300000,130.947,130.950,130.935,130.938
1672650600000,130.938,130.950,130.938,130.946
1672650900000,130.946,130.953,130.935,130.939
1672651200000,130.941,130.947,130.913,130.918
1672651500000,130.918,130.921,130.907,130.913
1672651800000,130.911,130.914,130.903,130.907
1672652100000,130.908,130.908,130.871,130.882
1672652400000,130.871,130.875,130.852,130.867
1672652700000,130.869,130.871,130.861,130.864
1672653000000,130.865,130.865,130.857,130.858
1672653300000,130.860,130.875,130.856,130.867
1672653600000,130.866,130.873,130.857,130.864
1672653900000,130.862,130.868,130.773,130.805
1672654200000,130.805,130.808,130.752,130.776
1672654500000,130.777,130.810,130.753,130.781
1672654800000,130.781,130.803,130.761,130.774
1672655100000,130.772,130.791,130.761,130.767
1672655400000,130.773,130.789,130.769,130.786
1672655700000,130.784,130.791,130.779,130.783
1672656000000,130.783,130.791,130.764,130.772
1672656300000,130.773,130.776,130.771,130.772
