timestamp,open,high,low,close
1672610400000,1.06970,1.06974,1.06970,1.06970
1672610700000,1.06973,1.06978,1.06966,1.06974
1672611000000,1.06975,1.07066,1.06899,1.06899
1672611300000,1.06788,1.06788,1.06788,1.06788
1672612800000,1.06904,1.06958,1.06904,1.06956
1672613100000,1.06962,1.07061,1.06860,1.06947
1672613400000,1.06944,1.07007,1.06860,1.06881
1672613700000,1.06879,1.06954,1.06823,1.06929
1672614000000,1.06896,1.06941,1.06863,1.06941
1672614300000,1.06942,1.06953,1.06836,1.06840
1672614600000,1.06916,1.07040,1.06829,1.06895
1672614900000,1.06933,1.06951,1.06849,1.06950
1672615200000,1.06947,1.07047,1.06934,1.06950
1672615500000,1.06950,1.07044,1.06936,1.06950
1672615800000,1.06950,1.06953,1.06923,1.06930
1672616100000,1.06938,1.06954,1.06925,1.06953
1672616400000,1.06942,1.06997,1.06938,1.06944
1672616700000,1.06947,1.06997,1.06943,1.06951
1672617000000,1.06954,1.06961,1.06942,1.06949
1672617300000,1.06960,1.07012,1.06945,1.07005
1672617600000,1.07007,1.07034,1.06998,1.07005
1672617900000,1.06998,1.07017,1.06994,1.07005
1672618200000,1.07001,1.07013,1.06999,1.07000
1672618500000,1.07006,1.07007,1.06948,1.06950
1672618800000,1.06953,1.06987,1.06952,1.06977
1672619100000,1.06980,1.06984,1.06966,1.06977
1672619400000,1.06975,1.06977,1.06968,1.06973
1672619700000,1.06971,1.06971,1.06919,1.06943
1672620000000,1.06943,1.07018,1.06912,1.06949
1672620300000,1.06949,1.07013,1.06942,1.06993
1672620600000,1.06991,1.06994,1.06987,1.06987
1672620900000,1.06989,1.07058,1.06987,1.07040
1672621200000,1.07041,1.07087,1.07036,1.07045
1672621500000,1.07046,1.07069,1.07035,1.07039
1672621800000,1.07039,1.07046,1.07028,1.07038
1672622100000,1.07045,1.07046,1.07033,1.07034
1672622400000,1.07033,1.07047,1.07029,1.07047
1672622700000,1.07046,1.07046,1.07026,1.07029
1672623000000,1.07029,1.07046,1.07024,1.07024
1672623300000,1.07025,1.07026,1.07021,1.07021
1672623600000,1.07025,1.07038,1.07013,1.07013
1672623900000,1.07012,1.07035,1.07012,1.07024
1672624200000,1.07023,1.07033,1.06919,1.06972
1672624500000,1.06971,1.07014,1.06949,1.06977
1672624800000,1.06977,1.06977,1.06916,1.06934
1672625100000,1.06934,1.06939,1.06914,1.06919
1672625400000,1.06919,1.06919,1.06862,1.06877
1672625700000,1.06877,1.06891,1.06877,1.06882
1672626000000,1.06889,1.06917,1.06885,1.06909
1672626300000,1.06909,1.06910,1.06892,1.06909
1672626600000,1.06909,1.06909,1.06894,1.06897
1672626900000,1.06895,1.06903,1.06891,1.06900
1672627200000,1.06897,1.06915,1.06888,1.06902
1672627500000,1.06909,1.06909,1.06891,1.06902
1672627800000,1.06895,1.06925,1.06895,1.06896
1672628100000,1.06905,1.06919,1.06880,1.06904
1672628400000,1.06904,1.06904,1.06892,1.06900
1672628700000,1.06905,1.06905,1.06894,1.06897
1672629000000,1.06897,1.06903,1.06893,1.06896
1672629300000,1.06895,1.06901,1.06889,1.06894
1672629600000,1.06897,1.06902,1.06890,1.06899
